Threshold,FPR,TPR
1.0,0.0,0.0
0.99951171875,0.0,0.00024096385459415615
0.9990234375,0.0,0.0004016064340248704
0.99853515625,0.0,0.0005622489843517542
0.998046875,0.0,0.0008032128680497408
0.99755859375,0.0,0.0008835341432131827
0.9970703125,0.0,0.0012048193020746112
0.99658203125,0.0,0.0014457831857725978
0.99609375,0.0,0.0018473895033821464
0.99560546875,0.0,0.0021686747204512358
0.9951171875,8.032773621380329e-06,0.0024899598211050034
0.99462890625,8.032773621380329e-06,0.0028915663715451956
0.994140625,8.032773621380329e-06,0.003212851472198963
0.99365234375,8.032773621380329e-06,0.0034538153558969498
0.9931640625,1.6065547242760658e-05,0.0035341365728527308
0.99267578125,1.6065547242760658e-05,0.0036947790067642927
0.9921875,1.6065547242760658e-05,0.0037751004565507174
0.99169921875,2.4098320864140987e-05,0.00401606410741806
0.9912109375,2.4098320864140987e-05,0.004096385557204485
0.99072265625,2.4098320864140987e-05,0.004257027991116047
0.990234375,2.4098320864140987e-05,0.004578313324600458
0.98974609375,3.2131094485521317e-05,0.005060241091996431
0.9892578125,3.2131094485521317e-05,0.005381525959819555
0.98876953125,3.2131094485521317e-05,0.005622489843517542
0.98779296875,3.2131094485521317e-05,0.005783132743090391
0.9873046875,3.2131094485521317e-05,0.00618473906069994
0.986328125,3.2131094485521317e-05,0.006265060044825077
0.9853515625,3.2131094485521317e-05,0.0069076307117938995
0.98486328125,3.2131094485521317e-05,0.006987951695919037
0.984375,3.2131094485521317e-05,0.0070682731457054615
0.98388671875,4.0163868106901646e-05,0.007148594595491886
0.9833984375,4.0163868106901646e-05,0.007550200913101435
0.98291015625,4.0163868106901646e-05,0.007710843347012997
0.982421875,4.0163868106901646e-05,0.00803212821483612
0.98193359375,4.0163868106901646e-05,0.00819277111440897
0.9814453125,4.0163868106901646e-05,0.00835341401398182
0.98095703125,4.0163868106901646e-05,0.008433734998106956
0.98046875,4.0163868106901646e-05,0.008835341781377792
0.97998046875,4.0163868106901646e-05,0.008995983749628067
0.978515625,4.0163868106901646e-05,0.009076305665075779
0.97802734375,4.0163868106901646e-05,0.009156626649200916
0.9775390625,4.0163868106901646e-05,0.009397590532898903
0.97705078125,4.0163868106901646e-05,0.009558232501149178
0.9765625,4.0163868106901646e-05,0.009718875400722027
0.9755859375,4.0163868106901646e-05,0.009879518300294876
0.97509765625,4.0163868106901646e-05,0.009959839284420013
0.974609375,4.0163868106901646e-05,0.010120482183992863
0.97412109375,5.6229415349662304e-05,0.010281124152243137
0.9736328125,5.6229415349662304e-05,0.010522088035941124
0.97314453125,5.6229415349662304e-05,0.01076305191963911
0.97265625,6.426218897104263e-05,0.01092369481921196
0.97216796875,7.229496259242296e-05,0.011004015803337097
0.9716796875,8.032773621380329e-05,0.011004015803337097
0.97119140625,8.032773621380329e-05,0.011084337718784809
0.970703125,8.836050983518362e-05,0.011244979687035084
0.96923828125,8.836050983518362e-05,0.011405622586607933
0.96875,8.836050983518362e-05,0.01148594357073307
0.96826171875,9.639328345656395e-05,0.01164658647030592
0.9677734375,0.00010442605707794428,0.011807229369878769
0.96728515625,0.00011245883069932461,0.011887550354003906
0.966796875,0.00011245883069932461,0.012128514237701893
0.96630859375,0.00011245883069932461,0.012530120089650154
0.9658203125,0.00012852437794208527,0.012690762989223003
0.96533203125,0.0001365571515634656,0.01293172687292099
0.96484375,0.0001365571515634656,0.013012047857046127
0.9638671875,0.0001365571515634656,0.01309236977249384
0.96337890625,0.00014458992518484592,0.01309236977249384
0.962890625,0.00015262269880622625,0.0134939756244421
0.96240234375,0.0001686882460489869,0.0134939756244421
0.9619140625,0.00018475379329174757,0.013895582407712936
0.96142578125,0.00020081934053450823,0.01437751017510891
0.9609375,0.00020081934053450823,0.014618474058806896
0.96044921875,0.00020885211415588856,0.014698795042932034
0.9599609375,0.0002168848877772689,0.01510040182620287
0.95947265625,0.00024098320864140987,0.015341365709900856
0.958984375,0.0002731143031269312,0.015421686694025993
0.95849609375,0.0002811470767483115,0.015662651509046555
0.9580078125,0.0003052453976124525,0.015742972493171692
0.95751953125,0.0003293437184765935,0.015903614461421967
0.95703125,0.0003373764920979738,0.01614457741379738
0.9560546875,0.0003614748129621148,0.016305221244692802
0.95556640625,0.0003855731338262558,0.016465863212943077
0.955078125,0.00039360590744763613,0.016626505181193352
0.95458984375,0.00040163868106901646,0.016787149012088776
0.9541015625,0.0004177042283117771,0.016867469996213913
0.95361328125,0.00044983532279729843,0.017028111964464188
0.953125,0.0004739336436614394,0.01726907677948475
0.95263671875,0.0005140975117683411,0.017429718747735023
0.9521484375,0.000538195832632482,0.017670683562755585
0.95166015625,0.0005462286062538624,0.017911646515130997
0.951171875,0.000586392474360764,0.018152611330151558
0.95068359375,0.000610490795224905,0.018232932314276695
0.9501953125,0.000634589116089046,0.018473895266652107
0.94970703125,0.0006426218897104263,0.018875502049922943
0.94921875,0.0006506546633318067,0.019036144018173218
0.94873046875,0.000658687436953187,0.01927710883319378
0.9482421875,0.000682785757817328,0.01959839276969433
0.94775390625,0.0006988513050600886,0.019678715616464615
0.947265625,0.0007711462676525116,0.0200803205370903
0.94677734375,0.0008113101357594132,0.0200803205370903
0.9462890625,0.0008354084566235542,0.020321285352110863
0.94580078125,0.0008836050983518362,0.020321285352110863
0.9453125,0.0009237689664587379,0.020321285352110863
0.94482421875,0.0009318017400801182,0.020401606336236
0.9443359375,0.0009398345137014985,0.02064257115125656
0.94384765625,0.0009719656081870198,0.02096385508775711
0.943359375,0.0010121294762939215,0.021044176071882248
0.94287109375,0.0010603261180222034,0.021365461871027946
0.9423828125,0.0010844244388863444,0.02160642482340336
0.94189453125,0.0011085227597504854,0.02184738963842392
0.94140625,0.0011406538542360067,0.022168675437569618
0.94091796875,0.0011808177223429084,0.022489959374070168
0.9404296875,0.00122098159044981,0.022570280358195305
0.93994140625,0.0012531126849353313,0.02273092418909073
0.939453125,0.0013093421002849936,0.022891566157341003
0.93896484375,0.001341473194770515,0.02297188714146614
0.9384765625,0.0013977026101201773,0.02329317294061184
0.93798828125,0.0014539320254698396,0.023373493924736977
0.9375,0.0014940958935767412,0.02353413589298725
0.93701171875,0.0015342597616836429,0.02385542169213295
0.9365234375,0.0015583580825477839,0.02417670749127865
0.93603515625,0.0016226202715188265,0.02417670749127865
0.935546875,0.0016547513660043478,0.024497991427779198
0.93505859375,0.00171098078135401,0.02473895624279976
0.9345703125,0.001759177423082292,0.02497991919517517
0.93408203125,0.0017752429703250527,0.025060240179300308
0.93359375,0.0018154068384319544,0.025461846962571144
0.93310546875,0.001855570706538856,0.02586345374584198
0.9326171875,0.0019358984427526593,0.02610441856086254
0.93212890625,0.001976062310859561,0.02642570249736309
0.931640625,0.0020644229371100664,0.026586344465613365
0.93115234375,0.0021447506733238697,0.02674698829650879
0.9306640625,0.0021849144250154495,0.02706827223300934
0.93017578125,0.002225078409537673,0.027389558032155037
0.9296875,0.002265242161229253,0.027710843831300735
0.92919921875,0.002313438802957535,0.02787148579955101
0.9287109375,0.0023616354446858168,0.02819277159869671
0.92822265625,0.0024098320864140987,0.028514055535197258
0.927734375,0.0025062253698706627,0.02875502035021782
0.92724609375,0.002514258259907365,0.029076306149363518
0.9267578125,0.0025704875588417053,0.02931726910173893
0.92626953125,0.0026668808422982693,0.029397590085864067
0.92578125,0.0026990119367837906,0.02963855490088463
0.92529296875,0.0027632741257548332,0.029799196869134903
0.9248046875,0.0027954052202403545,0.029959838837385178
0.92431640625,0.002875732956454158,0.03020080365240574
0.923828125,0.002956060692667961,0.030522087588906288
0.92333984375,0.003004257334396243,0.030682731419801712
0.9228515625,0.0030685195233672857,0.03100401535630226
0.92236328125,0.00312474905513227,0.031244980171322823
0.921875,0.0031809783540666103,0.03156626597046852
0.92138671875,0.0032372078858315945,0.03188754990696907
0.9208984375,0.003269338980317116,0.03196787089109421
0.92041015625,0.003341633826494217,0.03220883384346962
0.919921875,0.0033576993737369776,0.03236947953701019
0.91943359375,0.003438027109950781,0.03269076347351074
0.9189453125,0.0034621255472302437,0.033172689378261566
0.91845703125,0.003518354846164584,0.03341365605592728
0.91796875,0.003590649925172329,0.033734939992427826
0.91748046875,0.0037031087558716536,0.0338955819606781
0.9169921875,0.003735239850357175,0.03421686589717865
0.91650390625,0.003783436492085457,0.034297190606594086
0.916015625,0.003928026184439659,0.03469879552721977
0.91552734375,0.003976223058998585,0.034939758479595184
0.9150390625,0.0040163868106901646,0.03534136712551117
0.91455078125,0.00414491118863225,0.03542168810963631
0.9140625,0.004225239157676697,0.03566265106201172
0.91357421875,0.004305566661059856,0.03582329303026199
0.9130859375,0.004385894630104303,0.036305222660303116
0.91259765625,0.004434091039001942,0.03654618561267853
0.912109375,0.004466222133487463,0.0367068275809288
0.91162109375,0.004514419008046389,0.03678714856505394
0.9111328125,0.004602779168635607,0.036947790533304214
0.91064453125,0.004650976043194532,0.03702811151742935
0.91015625,0.004739336669445038,0.03710843250155449
0.90966796875,0.004835729952901602,0.037188753485679626
0.9091796875,0.004899992141872644,0.03742972016334534
0.90869140625,0.004932123236358166,0.037751004099845886
0.908203125,0.005004418082535267,0.0379919670522213
0.90771484375,0.005092778708785772,0.038313254714012146
0.9072265625,0.005149007774889469,0.03855421766638756
0.90673828125,0.005189171992242336,0.03879518061876297
0.90625,0.005261466838419437,0.03919678553938866
0.90576171875,0.00536589277908206,0.039518073201179504
0.9052734375,0.00540605653077364,0.03991967812180519
0.90478515625,0.005502449814230204,0.0401606410741806
0.904296875,0.005582777783274651,0.04024096205830574
0.90380859375,0.0056791710667312145,0.040642570704221725
0.9033203125,0.005735400598496199,0.04088353365659714
0.90283203125,0.005783597007393837,0.04128514230251312
