Threshold,Precision,Recall
0.0001214742660522461,0.5000401735305786,1.0
0.00015592575073242188,0.5000602602958679,1.0
0.00034737586975097656,0.5000803470611572,1.0
0.0003726482391357422,0.5001004338264465,1.0
0.00038909912109375,0.5001205205917358,1.0
0.0005130767822265625,0.5001406073570251,1.0
0.0006642341613769531,0.5001606941223145,1.0
0.0006852149963378906,0.5001807808876038,1.0
0.0007319450378417969,0.5002008676528931,1.0
0.0007381439208984375,0.5002209544181824,1.0
0.0008134841918945312,0.5002410411834717,1.0
0.0008625984191894531,0.5002611875534058,1.0
0.0009737014770507812,0.5002812743186951,1.0
0.0010080337524414062,0.5003013610839844,1.0
0.0010528564453125,0.5003214478492737,1.0
0.0010900497436523438,0.5003415942192078,1.0
0.001129150390625,0.5003215074539185,0.9999197125434875
0.0011920928955078125,0.5003415942192078,0.9999197125434875
0.0012111663818359375,0.5003616809844971,0.9999197125434875
0.0013093948364257812,0.5003818273544312,0.9999197125434875
0.0013513565063476562,0.5004019141197205,0.9999197125434875
0.0013561248779296875,0.5004421472549438,0.9999197125434875
0.001483917236328125,0.5004622936248779,0.9999197125434875
0.0014896392822265625,0.5004823803901672,0.9999197125434875
0.0015916824340820312,0.5005025267601013,0.9999197125434875
0.001628875732421875,0.5005226135253906,0.9999197125434875
0.0017480850219726562,0.5005427598953247,0.9999197125434875
0.0017547607421875,0.5005629062652588,0.9999197125434875
0.0017747879028320312,0.5005829930305481,0.9999197125434875
0.0017957687377929688,0.5006031394004822,0.9999197125434875
0.0018177032470703125,0.5006232857704163,0.9999197125434875
0.0018243789672851562,0.5006433725357056,0.9999197125434875
0.0018749237060546875,0.5006635189056396,0.9999197125434875
0.001949310302734375,0.5006836652755737,0.9999197125434875
0.001995086669921875,0.5007038116455078,0.9999197125434875
0.0020275115966796875,0.5007239580154419,0.9999197125434875
0.00208282470703125,0.500744104385376,0.9999197125434875
0.0020904541015625,0.5007641911506653,0.9999197125434875
0.0021495819091796875,0.5007843375205994,0.9999197125434875
0.00217437744140625,0.5008044838905334,0.9999197125434875
0.002216339111328125,0.5008246302604675,0.9999197125434875
0.002269744873046875,0.5008447766304016,0.9999197125434875
0.00234222412109375,0.5008649230003357,0.9999197125434875
0.00238800048828125,0.5008850693702698,0.9999197125434875
0.0023975372314453125,0.5009254217147827,0.9999197125434875
0.002452850341796875,0.5009455680847168,0.9999197125434875
0.0024929046630859375,0.5009657144546509,0.9999197125434875
0.0025119781494140625,0.500985860824585,0.9999197125434875
0.0025501251220703125,0.501006007194519,0.9999197125434875
0.00260162353515625,0.5010262131690979,0.9999197125434875
