Threshold,Precision,Recall
2.5033950805664062e-06,0.0909157320857048,1.0
3.516674041748047e-06,0.09091639518737793,1.0
5.304813385009766e-06,0.09091705828905106,1.0
6.616115570068359e-06,0.09091772139072418,1.0
1.0192394256591797e-05,0.09091838449239731,1.0
1.1324882507324219e-05,0.09091904759407043,1.0
1.3232231140136719e-05,0.09091971069574356,1.0
1.3649463653564453e-05,0.09092037379741669,1.0
1.4185905456542969e-05,0.09092104434967041,1.0
1.4603137969970703e-05,0.09092170745134354,1.0
1.4722347259521484e-05,0.09091506898403168,0.9999196529388428
1.5079975128173828e-05,0.0909157320857048,0.9999196529388428
1.7762184143066406e-05,0.09091639518737793,0.9999196529388428
1.8358230590820312e-05,0.09091705828905106,0.9999196529388428
1.9073486328125e-05,0.09091772139072418,0.9999196529388428
2.2470951080322266e-05,0.09091838449239731,0.9999196529388428
2.586841583251953e-05,0.09091904759407043,0.9999196529388428
2.6285648345947266e-05,0.09091971069574356,0.9999196529388428
2.7120113372802734e-05,0.09092038124799728,0.9999196529388428
2.7954578399658203e-05,0.09092104434967041,0.9999196529388428
2.8431415557861328e-05,0.09092237055301666,0.9999196529388428
2.86102294921875e-05,0.09092303365468979,0.9999196529388428
3.3974647521972656e-05,0.09092369675636292,0.9999196529388428
3.594160079956055e-05,0.09092435985803604,0.9999196529388428
3.88026237487793e-05,0.09092502295970917,0.9999196529388428
3.916025161743164e-05,0.09092569351196289,0.9999196529388428
3.975629806518555e-05,0.09092635661363602,0.9999196529388428
4.035234451293945e-05,0.09092701971530914,0.9999196529388428
4.267692565917969e-05,0.09092768281698227,0.9999196529388428
4.297494888305664e-05,0.0909283459186554,0.9999196529388428
4.57763671875e-05,0.09092900902032852,0.9999196529388428
4.869699478149414e-05,0.09092967212200165,0.9999196529388428
4.988908767700195e-05,0.09093034267425537,0.9999196529388428
5.143880844116211e-05,0.0909310057759285,0.9999196529388428
5.1856040954589844e-05,0.09093166887760162,0.9999196529388428
5.269050598144531e-05,0.09093233197927475,0.9999196529388428
